date,5. volume,4. close,2. high,1. open,3. low
2018-02-09 14:15:00,2277867.0,153.51,154.16,151.7,151.6
2018-02-09 14:30:00,2433284.0,153.89,155.49,153.58,153.29
2018-02-09 14:45:00,1439332.0,154.69,154.95,153.9,153.61
2018-02-09 15:00:00,1714401.0,154.65,155.41,154.72,154.51
2018-02-09 15:15:00,1623729.0,154.54,154.86,154.63,153.46
2018-02-09 15:30:00,1409725.0,154.99,155.29,154.53,154.03
2018-02-09 15:45:00,2196323.0,155.73,155.81,154.97,154.75
2018-02-09 16:00:00,6939270.0,156.41,157.18,155.73,155.61
2018-02-12 09:30:00,560325.0,158.38,158.59,158.5,158.35
2018-02-12 09:45:00,3659003.0,159.33,159.4,158.31,157.51
2018-02-12 10:00:00,3793926.0,159.58,160.3,159.34,159.32
2018-02-12 10:15:00,2554727.0,159.87,160.47,159.57,159.52
2018-02-12 10:30:00,2028704.0,159.41,160.05,159.87,158.77
2018-02-12 10:45:00,1984197.0,160.185,160.4,159.41,159.02
2018-02-12 11:00:00,2061551.0,160.76,160.83,160.185,160.1401
2018-02-12 11:15:00,2209087.0,161.33,161.3793,160.78,160.55
2018-02-12 11:30:00,1778919.0,161.21,161.51,161.33,160.91
2018-02-12 11:45:00,1432003.0,161.66,161.83,161.2,160.88
2018-02-12 12:00:00,1615963.0,162.09,162.12,161.66,161.4
2018-02-12 12:15:00,1345512.0,162.52,162.62,162.0836,161.83
2018-02-12 12:30:00,1610174.0,162.631,162.7661,162.54,162.28
2018-02-12 12:45:00,1261143.0,162.44,162.865,162.6339,162.35
2018-02-12 13:00:00,1215011.0,162.53,162.87,162.44,162.16
2018-02-12 13:15:00,1041817.0,162.23,162.682,162.54,161.85
2018-02-12 13:30:00,866596.0,162.635,162.655,162.23,161.92
2018-02-12 13:45:00,638995.0,162.535,162.775,162.64,162.4588
2018-02-12 14:00:00,930399.0,162.875,162.99,162.53,162.4
2018-02-12 14:15:00,785918.0,162.7714,162.91,162.88,162.52
2018-02-12 14:30:00,988761.0,162.97,163.0,162.78,162.5
2018-02-12 14:45:00,1417034.0,162.9477,163.23,162.98,162.85
2018-02-12 15:00:00,1261016.0,163.125,163.275,162.949,162.81
2018-02-12 15:15:00,1568615.0,163.55,163.59,163.1101,162.91
2018-02-12 15:30:00,1602149.0,163.6,163.89,163.56,163.29
2018-02-12 15:45:00,2374179.0,163.5,163.65,163.61,162.79
2018-02-12 16:00:00,7008648.0,162.71,163.51,163.5,162.36
2018-02-13 09:30:00,382735.0,161.89,161.95,161.95,161.65
2018-02-13 09:45:00,2718969.0,162.47,163.27,161.815,161.7
2018-02-13 10:00:00,1548274.0,162.49,162.85,162.4769,162.06
2018-02-13 10:15:00,1358229.0,162.85,163.07,162.52,162.45
2018-02-13 10:30:00,1049296.0,162.73,163.0,162.85,162.26
2018-02-13 10:45:00,958921.0,162.88,163.13,162.74,162.4801
2018-02-13 11:00:00,1180552.0,163.5801,163.78,162.86,162.79
2018-02-13 11:15:00,1007963.0,163.35,163.62,163.59,162.94
2018-02-13 11:30:00,836187.0,162.95,163.59,163.355,162.92
2018-02-13 11:45:00,797752.0,162.64,163.17,162.95,162.48
2018-02-13 12:00:00,494650.0,162.97,163.0,162.64,162.64
2018-02-13 12:15:00,648936.0,163.021,163.1101,162.98,162.63
2018-02-13 12:30:00,468138.0,162.83,163.0666,163.02,162.66
2018-02-13 12:45:00,613834.0,162.91,162.94,162.8214,162.46
2018-02-13 13:00:00,487981.0,162.76,163.01,162.9176,162.7
2018-02-13 13:15:00,679755.0,163.31,163.31,162.7633,162.75
2018-02-13 13:30:00,1308331.0,163.71,164.22,163.315,163.07
2018-02-13 13:45:00,707340.0,163.72,163.94,163.71,163.46
2018-02-13 14:00:00,535778.0,163.47,163.81,163.7099,163.26
2018-02-13 14:15:00,830760.0,164.025,164.16,163.47,163.39
2018-02-13 14:30:00,776119.0,164.09,164.19,164.03,163.89
2018-02-13 14:45:00,756095.0,164.04,164.15,164.0944,163.77
2018-02-13 15:00:00,818122.0,164.28,164.42,164.045,163.98
2018-02-13 15:15:00,938125.0,164.27,164.347,164.28,163.8
2018-02-13 15:30:00,1077868.0,164.5,164.57,164.27,164.21
2018-02-13 15:45:00,1380885.0,164.28,164.75,164.505,164.2
2018-02-13 16:00:00,2546317.0,164.34,164.56,164.28,164.27
2018-02-14 09:30:00,370118.0,162.995,163.1,163.045,162.95
2018-02-14 09:45:00,3131513.0,163.496,164.21,162.944,162.88
2018-02-14 10:00:00,2020913.0,163.66,164.31,163.49,163.31
2018-02-14 10:15:00,1703955.0,164.0098,164.26,163.65,163.36
2018-02-14 10:30:00,1800001.0,164.86,164.9837,164.0,163.85
2018-02-14 10:45:00,1790395.0,164.97,165.28,164.86,164.43
2018-02-14 11:00:00,1218457.0,165.38,165.55,164.96,164.95
2018-02-14 11:15:00,1443913.0,165.35,165.6699,165.37,164.94
2018-02-14 11:30:00,997433.0,165.55,165.73,165.34,165.04
2018-02-14 11:45:00,1027316.0,165.64,165.81,165.57,165.3
2018-02-14 12:00:00,854358.0,165.192,165.7,165.64,165.17
2018-02-14 12:15:00,652421.0,165.41,165.51,165.201,165.16
2018-02-14 12:30:00,794697.0,165.3062,165.45,165.43,164.95
2018-02-14 12:45:00,702199.0,165.48,165.72,165.339,165.26
2018-02-14 13:00:00,781776.0,165.9199,165.9754,165.475,165.39
2018-02-14 13:15:00,1030608.0,166.0699,166.16,165.91,165.84
2018-02-14 13:30:00,721686.0,165.695,166.07,166.06,165.645
2018-02-14 13:45:00,622437.0,166.04,166.055,165.71,165.71
2018-02-14 14:00:00,796036.0,166.08,166.2,166.0336,165.86
2018-02-14 14:15:00,688587.0,166.36,166.43,166.0775,166.0701
2018-02-14 14:30:00,1107921.0,166.49,166.6,166.35,166.2
2018-02-14 14:45:00,1152875.0,167.14,167.15,166.5,166.38
2018-02-14 15:00:00,1089660.0,167.21,167.3,167.14,166.8601
2018-02-14 15:15:00,1164848.0,167.49,167.49,167.23,167.22
2018-02-14 15:30:00,1221982.0,167.2,167.52,167.48,167.02
2018-02-14 15:45:00,1293237.0,167.13,167.46,167.2,167.12
2018-02-14 16:00:00,3706025.0,167.37,167.54,167.165,167.12
2018-02-15 09:30:00,791331.0,169.84,169.86,169.79,169.36
2018-02-15 09:45:00,4645932.0,170.775,170.97,169.815,169.0
2018-02-15 10:00:00,4055566.0,171.36,172.06,170.77,170.7212
2018-02-15 10:15:00,2878979.0,170.71,171.46,171.36,170.64
2018-02-15 10:30:00,2181577.0,171.34,171.49,170.705,170.52
2018-02-15 10:45:00,1685263.0,170.14,171.47,171.33,170.08
2018-02-15 11:00:00,1932924.0,169.67,170.63,170.14,169.6237
2018-02-15 11:15:00,1876439.0,170.4,170.43,169.68,169.2
2018-02-15 11:30:00,1406020.0,171.14,171.18,170.3948,170.15
2018-02-15 11:45:00,1161559.0,171.37,171.5,171.15,170.97
2018-02-15 12:00:00,1223794.0,171.31,171.68,171.36,171.175
2018-02-15 12:15:00,855207.0,171.33,171.58,171.33,171.04
2018-02-15 12:30:00,668950.0,171.63,171.65,171.34,171.18
2018-02-15 12:45:00,1034233.0,171.82,171.99,171.6301,171.59
2018-02-15 13:00:00,1121481.0,172.02,172.07,171.8397,171.62
2018-02-15 13:15:00,1845701.0,172.6101,172.77,172.02,171.9877
2018-02-15 13:30:00,1252671.0,171.9688,172.67,172.62,171.85
2018-02-15 13:45:00,1148022.0,171.96,172.0297,171.96,171.64
2018-02-15 14:00:00,769410.0,171.97,172.26,171.96,171.8311
2018-02-15 14:15:00,937555.0,172.59,172.65,171.9898,171.97
2018-02-15 14:30:00,1170404.0,172.89,172.94,172.5828,172.4
2018-02-15 14:45:00,1175837.0,172.89,173.03,172.87,172.71
2018-02-15 15:00:00,1020822.0,172.89,172.98,172.88,172.51
2018-02-15 15:15:00,1271820.0,172.83,173.09,172.88,172.68
2018-02-15 15:30:00,1085430.0,172.75,173.05,172.83,172.7
2018-02-15 15:45:00,1389259.0,172.6,172.88,172.76,172.5645
2018-02-15 16:00:00,4480998.0,172.99,173.0,172.6,172.33
2018-02-16 09:30:00,1667756.0,172.25,172.47,172.36,172.19
2018-02-16 09:45:00,2402721.0,172.696,173.2788,172.2,171.77
2018-02-16 10:00:00,1902466.0,173.28,173.9,172.6901,172.6
2018-02-16 10:15:00,1774412.0,173.0,173.45,173.3,172.62
2018-02-16 10:30:00,1862519.0,173.91,174.03,173.0048,173.0048
2018-02-16 10:45:00,1962928.0,174.294,174.5815,173.92,173.891
2018-02-16 11:00:00,1223528.0,174.02,174.42,174.29,173.92
2018-02-16 11:15:00,1148386.0,174.5,174.56,174.05,173.82
2018-02-16 11:30:00,717718.0,174.2301,174.52,174.5,174.19
2018-02-16 11:45:00,730106.0,174.1003,174.5,174.26,174.02
2018-02-16 12:00:00,1106889.0,174.32,174.39,174.095,173.78
2018-02-16 12:15:00,698826.0,174.3,174.47,174.32,174.19
2018-02-16 12:30:00,571920.0,174.41,174.41,174.31,174.15
2018-02-16 12:45:00,1064568.0,174.645,174.75,174.41,174.2168
2018-02-16 13:00:00,1322688.0,174.3305,174.82,174.64,173.8357
2018-02-16 13:15:00,856750.0,173.88,174.5,174.3437,173.84
2018-02-16 13:30:00,1462591.0,173.29,174.01,173.87,173.01
2018-02-16 13:45:00,1554952.0,173.67,173.827,173.3,172.68
2018-02-16 14:00:00,748117.0,173.11,173.69,173.65,172.92
2018-02-16 14:15:00,821750.0,172.78,173.45,173.1202,172.76
2018-02-16 14:30:00,1357487.0,173.28,173.28,172.7888,172.51
2018-02-16 14:45:00,944173.0,173.23,173.76,173.28,172.95
2018-02-16 15:00:00,776552.0,173.38,173.42,173.25,172.92
2018-02-16 15:15:00,865834.0,173.55,173.79,173.37,173.19
2018-02-16 15:30:00,986976.0,173.56,173.81,173.56,173.17
2018-02-16 15:45:00,1136370.0,172.94,173.67,173.57,172.85
2018-02-16 16:00:00,3816302.0,172.43,173.2501,172.95,172.43
2018-02-20 09:30:00,470727.0,171.91,172.05,172.05,171.83
2018-02-20 09:45:00,2576231.0,172.22,173.04,171.94,171.52
2018-02-20 10:00:00,1566715.0,172.86,173.035,172.2127,172.21
2018-02-20 10:15:00,1833476.0,173.8362,173.89,172.86,172.86
2018-02-20 10:30:00,1228195.0,173.33,174.0,173.84,173.3
2018-02-20 10:45:00,1187954.0,173.3669,173.38,173.33,172.7
2018-02-20 11:00:00,967081.0,173.44,173.82,173.36,173.22
2018-02-20 11:15:00,740087.0,173.5932,173.939,173.44,173.3483
2018-02-20 11:30:00,1167763.0,174.07,174.1,173.59,173.35
2018-02-20 11:45:00,870259.0,173.88,174.26,174.08,173.72
2018-02-20 12:00:00,581770.0,174.07,174.14,173.89,173.78
2018-02-20 12:15:00,558040.0,173.93,174.24,174.08,173.85
2018-02-20 12:30:00,544270.0,174.01,174.09,173.92,173.74
2018-02-20 12:45:00,585247.0,173.85,174.1209,174.01,173.76
2018-02-20 13:00:00,566334.0,173.77,173.965,173.88,173.68
2018-02-20 13:15:00,674170.0,173.51,173.81,173.76,173.33
2018-02-20 13:30:00,407908.0,173.53,173.7,173.51,173.425
2018-02-20 13:45:00,478232.0,173.81,173.97,173.5345,173.48
2018-02-20 14:00:00,721328.0,174.115,174.17,173.82,173.82
2018-02-20 14:15:00,782881.0,173.48,174.15,174.12,173.47
2018-02-20 14:30:00,841338.0,173.24,173.63,173.48,173.22
2018-02-20 14:45:00,566947.0,173.46,173.55,173.2399,173.17
2018-02-20 15:00:00,1215899.0,172.59,173.54,173.46,171.47
2018-02-20 15:15:00,1475018.0,171.8,172.78,172.5814,171.62
2018-02-20 15:30:00,1542632.0,171.8415,171.99,171.77,171.42
2018-02-20 15:45:00,1223357.0,171.7671,172.29,171.84,171.76
2018-02-20 16:00:00,3781532.0,171.85,172.21,171.77,171.68
2018-02-21 09:30:00,304369.0,172.81,173.0,172.83,172.73
2018-02-21 09:45:00,1897925.0,173.248,173.59,172.8001,172.425
2018-02-21 10:00:00,1385553.0,173.03,173.55,173.25,172.72
2018-02-21 10:15:00,1086789.0,173.1428,173.37,173.0352,172.81
2018-02-21 10:30:00,833897.0,173.32,173.45,173.14,173.08
2018-02-21 10:45:00,1118548.0,173.54,173.65,173.33,173.27
2018-02-21 11:00:00,1492749.0,173.7,173.78,173.58,173.4741
2018-02-21 11:15:00,1227394.0,173.1128,173.81,173.71,172.98
2018-02-21 11:30:00,953943.0,173.59,173.7,173.11,173.1
2018-02-21 11:45:00,943370.0,173.83,173.96,173.58,173.56
2018-02-21 12:00:00,1119197.0,173.72,174.07,173.8302,173.6
2018-02-21 12:15:00,1386647.0,173.14,173.74,173.73,172.78
2018-02-21 12:30:00,697236.0,173.05,173.31,173.13,172.95
2018-02-21 12:45:00,543870.0,172.79,173.21,173.05,172.79
2018-02-21 13:00:00,663323.0,173.07,173.16,172.79,172.66
2018-02-21 13:15:00,415163.0,172.8197,173.14,173.08,172.76
2018-02-21 13:30:00,427356.0,173.096,173.12,172.825,172.825
2018-02-21 13:45:00,498134.0,173.11,173.265,173.1,173.01
2018-02-21 14:00:00,537296.0,173.32,173.42,173.11,173.07
2018-02-21 14:15:00,1771441.0,173.83,174.08,173.32,173.09
2018-02-21 14:30:00,1174358.0,173.83,174.12,173.84,173.73
2018-02-21 14:45:00,936750.0,173.91,174.11,173.835,173.71
2018-02-21 15:00:00,1108235.0,173.48,173.9604,173.91,173.3
2018-02-21 15:15:00,1812284.0,172.58,173.49,173.48,172.05
2018-02-21 15:30:00,1498554.0,172.66,172.79,172.575,172.17
2018-02-21 15:45:00,1923213.0,171.8288,173.0,172.64,171.58
2018-02-21 16:00:00,4584412.0,171.07,172.2999,171.8399,171.01
