date,1. open,2. high,3. low,4. close,5. volume
2018-08-27 09:30:00,319.16,320.52,318.56,318.61,1069123.0
2018-08-27 09:31:00,318.69,318.91,314.348,316.65,189231.0
2018-08-27 09:32:00,316.46,317.65,315.9,317.65,114873.0
2018-08-27 09:33:00,317.3372,317.49,315.72,316.0236,112803.0
2018-08-27 09:34:00,315.89,316.87,314.6828,316.81,112881.0
2018-08-27 09:35:00,317.11,318.65,317.11,318.18,145392.0
2018-08-27 09:36:00,318.41,320.35,318.05,319.89,169103.0
2018-08-27 09:37:00,319.795,321.6799,319.795,321.6799,183319.0
2018-08-27 09:38:00,321.38,322.0,320.8398,321.62,126344.0
2018-08-27 09:39:00,322.02,322.144,320.1,320.67,109514.0
2018-08-27 09:40:00,320.525,322.365,320.525,322.365,75017.0
2018-08-27 09:41:00,322.35,322.358,320.8,320.8,80911.0
2018-08-27 09:42:00,320.45,321.0,318.3338,319.205,91830.0
2018-08-27 09:43:00,319.11,319.27,318.38,318.83,65136.0
2018-08-27 09:44:00,319.03,319.15,317.9,318.02,84214.0
2018-08-27 09:45:00,318.41,318.94,318.1972,318.52,49402.0
2018-08-27 09:46:00,318.79,319.2,318.21,318.4558,56522.0
2018-08-27 09:47:00,318.56,318.7,317.725,317.73,62760.0
2018-08-27 09:48:00,317.7615,317.84,317.0,317.5592,68874.0
2018-08-27 09:49:00,317.52,317.592,316.47,316.99,57673.0
2018-08-27 09:50:00,316.74,316.7512,316.36,316.5574,55385.0
2018-08-27 09:51:00,316.6,316.74,316.23,316.432,61918.0
2018-08-27 09:52:00,316.01,316.425,315.77,316.01,67048.0
2018-08-27 09:53:00,316.17,316.48,315.81,315.81,62208.0
2018-08-27 09:54:00,315.8405,316.13,315.315,315.8586,77184.0
2018-08-27 09:55:00,315.5,315.56,315.1142,315.51,50159.0
2018-08-27 09:56:00,315.64,315.6740000000001,314.75,315.43,104785.0
2018-08-27 09:57:00,315.47,316.55,315.47,316.2,78760.0
2018-08-27 09:58:00,316.08,316.3975,315.89,316.03,63590.0
2018-08-27 09:59:00,316.51,316.51,316.0,316.11,52278.0
2018-08-27 10:00:00,316.22,317.0,316.22,316.95,61916.0
2018-08-27 10:01:00,316.78,317.17,316.75,317.0,62468.0
2018-08-27 10:02:00,316.84,316.84,316.265,316.29,45285.0
2018-08-27 10:03:00,316.11,317.1,316.09,317.0,35127.0
2018-08-27 10:04:00,317.15,317.8109,316.7,317.8109,81572.0
2018-08-27 10:05:00,317.69,318.3024,317.69,318.3024,78176.0
2018-08-27 10:06:00,318.11,318.25,317.895,317.895,43003.0
2018-08-27 10:07:00,317.7201,317.805,317.51,317.535,28730.0
2018-08-27 10:08:00,317.41,317.41,317.05,317.06,25230.0
2018-08-27 10:09:00,317.06,317.58,317.0,317.58,43693.0
2018-08-27 10:10:00,317.83,317.83,317.5418,317.5418,15720.0
2018-08-27 10:11:00,317.67,317.67,316.22,316.22,53698.0
2018-08-27 10:12:00,316.21,316.63,315.455,315.455,68311.0
2018-08-27 10:13:00,315.25,315.55,314.82,314.82,84771.0
2018-08-27 10:14:00,314.865,314.865,313.15,313.345,156909.0
