date,1. open,2. high,3. low,4. close,5. volume
2018-08-27 09:30:00,109.17,109.2,109.0,109.2,566057.0
2018-08-27 09:31:00,109.1908,109.24,109.15,109.16,81270.0
2018-08-27 09:32:00,109.16,109.19,109.08,109.08,50567.0
2018-08-27 09:33:00,109.1201,109.1201,108.93,108.93,117557.0
2018-08-27 09:34:00,108.87,109.0,108.7951,109.0,92238.0
2018-08-27 09:35:00,109.04,109.04,108.8637,108.8637,135091.0
2018-08-27 09:36:00,108.84,108.84,108.61,108.62,108104.0
2018-08-27 09:37:00,108.68,108.75,108.61,108.61,84284.0
2018-08-27 09:38:00,108.58,108.69,108.51,108.66,67846.0
2018-08-27 09:39:00,108.62,108.6431,108.524,108.56,80785.0
2018-08-27 09:40:00,108.5556,108.72,108.5556,108.63,70641.0
2018-08-27 09:41:00,108.67,108.7,108.6,108.6,54360.0
2018-08-27 09:42:00,108.64,108.76,108.64,108.67,36485.0
2018-08-27 09:43:00,108.69,108.71,108.66,108.69,47955.0
2018-08-27 09:44:00,108.725,108.8,108.725,108.75,79104.0
2018-08-27 09:45:00,108.73,108.82,108.73,108.7754,52969.0
2018-08-27 09:46:00,108.785,108.785,108.66,108.73,87897.0
2018-08-27 09:47:00,108.75,108.8,108.68,108.68,112644.0
2018-08-27 09:48:00,108.71,108.74,108.67,108.7037,47234.0
2018-08-27 09:49:00,108.71,108.77,108.71,108.75,37332.0
2018-08-27 09:50:00,108.77,108.8,108.76,108.77,45842.0
2018-08-27 09:51:00,108.74,108.74,108.65,108.65,57500.0
2018-08-27 09:52:00,108.61,108.66,108.6,108.62,53643.0
2018-08-27 09:53:00,108.61,108.65,108.6,108.6,31736.0
2018-08-27 09:54:00,108.59,108.66,108.575,108.66,41812.0
2018-08-27 09:55:00,108.6699,108.69,108.63,108.645,48266.0
2018-08-27 09:56:00,108.63,108.63,108.55,108.619,100544.0
2018-08-27 09:57:00,108.61,108.65,108.58,108.65,27844.0
2018-08-27 09:58:00,108.66,108.73,108.66,108.73,47591.0
2018-08-27 09:59:00,108.75,108.77,108.71,108.74,92254.0
2018-08-27 10:00:00,108.75,108.78,108.67,108.68,44779.0
2018-08-27 10:01:00,108.655,108.655,108.62,108.63,47974.0
2018-08-27 10:02:00,108.62,108.78,108.62,108.78,56047.0
2018-08-27 10:03:00,108.77,108.785,108.72,108.785,40582.0
2018-08-27 10:04:00,108.79,108.81,108.69,108.69,73915.0
2018-08-27 10:05:00,108.6601,108.69,108.6601,108.68,46502.0
2018-08-27 10:06:00,108.695,108.695,108.63,108.635,32523.0
2018-08-27 10:07:00,108.67,108.6826,108.64,108.64,40334.0
2018-08-27 10:08:00,108.635,108.68,108.635,108.6598,39084.0
2018-08-27 10:09:00,108.67,108.69,108.6634,108.6634,44333.0
2018-08-27 10:10:00,108.69,108.695,108.655,108.6615,40968.0
2018-08-27 10:11:00,108.66,108.665,108.6,108.6,60811.0
2018-08-27 10:12:00,108.5998,108.625,108.5998,108.625,47556.0
2018-08-27 10:13:00,108.655,108.68,108.655,108.67,31877.0
2018-08-27 10:14:00,108.69,108.69,108.65,108.65,42364.0
2018-08-27 10:15:00,108.62,108.69,108.62,108.655,44594.0
2018-08-27 10:16:00,108.65,108.68,108.64,108.64,28242.0
2018-08-27 10:17:00,108.67,108.685,108.67,108.67,45410.0
2018-08-27 10:18:00,108.675,108.69,108.66,108.69,40241.0
2018-08-27 10:19:00,108.68,108.8,108.68,108.8,105427.0
2018-08-27 10:20:00,108.82,108.86,108.795,108.86,85406.0
2018-08-27 10:21:00,108.86,108.905,108.83,108.9,63896.0
2018-08-27 10:22:00,108.9,108.93,108.87,108.91,60788.0
2018-08-27 10:23:00,108.94,108.94,108.885,108.89,35419.0
2018-08-27 10:24:00,108.8902,108.975,108.8902,108.97,43171.0
2018-08-27 10:25:00,108.97,108.99,108.95,108.95,45846.0
2018-08-27 10:26:00,108.96,108.99,108.96,108.97,32071.0
2018-08-27 10:27:00,108.99,109.0,108.955,108.96,61443.0
2018-08-27 10:28:00,108.95,109.01,108.95,109.01,37660.0
2018-08-27 10:29:00,109.01,109.07,108.99,109.07,42042.0
2018-08-27 10:30:00,109.04,109.07,109.03,109.0301,58541.0
2018-08-27 10:31:00,109.03,109.07,109.02,109.035,72788.0
