date,1. open,2. high,3. low,4. close,5. volume
2018-08-27 09:30:00,1226.9443,1228.23,1226.89,1228.23,33909.0
2018-08-27 09:31:00,1229.37,1230.04,1229.0874,1229.0874,12243.0
2018-08-27 09:32:00,1230.89,1231.33,1230.285,1230.285,8761.0
2018-08-27 09:33:00,1229.5601,1231.35,1229.5601,1231.2,9099.0
2018-08-27 09:34:00,1230.77,1230.77,1230.5735,1230.5735,1926.0
2018-08-27 09:35:00,1231.0699,1231.6993,1231.0699,1231.6993,10291.0
2018-08-27 09:36:00,1231.4452,1231.4452,1230.75,1230.75,7850.0
2018-08-27 09:37:00,1228.41,1228.41,1227.26,1227.26,6551.0
2018-08-27 09:38:00,1226.0,1227.765,1225.96,1227.37,9189.0
2018-08-27 09:39:00,1226.38,1227.04,1226.38,1227.04,5009.0
2018-08-27 09:40:00,1226.95,1228.54,1226.95,1228.54,9354.0
2018-08-27 09:41:00,1229.3199,1229.3199,1229.0,1229.0,4826.0
2018-08-27 09:42:00,1229.0,1229.35,1229.0,1229.35,3982.0
2018-08-27 09:43:00,1229.26,1229.26,1229.03,1229.03,1070.0
2018-08-27 09:44:00,1228.9399,1228.9399,1228.77,1228.77,2835.0
2018-08-27 09:45:00,1229.02,1229.02,1229.02,1229.02,3257.0
2018-08-27 09:46:00,1228.28,1228.28,1228.28,1228.28,1693.0
2018-08-27 09:47:00,1229.115,1229.115,1227.67,1229.02,5505.0
2018-08-27 09:48:00,1229.11,1230.0,1229.11,1230.0,6673.0
2018-08-27 09:49:00,1229.562,1229.562,1229.0699,1229.0699,2061.0
2018-08-27 09:50:00,1230.05,1230.3199,1230.05,1230.23,2634.0
2018-08-27 09:51:00,1230.02,1230.02,1229.0,1229.0,2994.0
2018-08-27 09:52:00,1229.345,1229.525,1229.345,1229.525,1318.0
2018-08-27 09:53:00,1230.5,1230.5,1230.48,1230.48,3378.0
2018-08-27 09:54:00,1229.97,1230.54,1229.97,1230.2804,2703.0
2018-08-27 09:55:00,1230.9872,1230.9872,1230.9872,1230.9872,3976.0
2018-08-27 09:56:00,1230.78,1230.78,1230.78,1230.78,2170.0
2018-08-27 09:57:00,1230.6814,1231.25,1230.28,1231.25,2825.0
2018-08-27 09:58:00,1231.4399,1232.49,1231.4399,1232.13,8293.0
2018-08-27 09:59:00,1232.89,1233.16,1232.8199,1233.16,4516.0
2018-08-27 10:00:00,1234.0305,1234.0305,1233.4572,1233.4572,12178.0
2018-08-27 10:01:00,1233.09,1233.09,1232.55,1232.55,4224.0
2018-08-27 10:02:00,1233.15,1233.15,1233.15,1233.15,2642.0
2018-08-27 10:03:00,1233.8101,1234.21,1233.65,1234.21,3989.0
2018-08-27 10:04:00,1234.0703,1234.11,1234.0703,1234.0703,3375.0
2018-08-27 10:05:00,1234.2617,1235.08,1234.2617,1235.08,6368.0
2018-08-27 10:06:00,1235.22,1235.22,1235.0813,1235.0813,2745.0
2018-08-27 10:07:00,1235.11,1235.37,1235.11,1235.37,1669.0
2018-08-27 10:08:00,1234.87,1234.87,1234.65,1234.65,3962.0
2018-08-27 10:09:00,1233.8907,1233.96,1233.8907,1233.96,2306.0
2018-08-27 10:10:00,1234.5679,1234.73,1234.5679,1234.73,4182.0
2018-08-27 10:11:00,1234.91,1234.91,1234.7883,1234.7883,4036.0
2018-08-27 10:12:00,1234.8213,1234.8213,1234.8213,1234.8213,2413.0
2018-08-27 10:13:00,1234.83,1235.99,1234.83,1235.99,4459.0
2018-08-27 10:14:00,1236.39,1236.55,1236.39,1236.55,3624.0
2018-08-27 10:15:00,1235.8101,1235.8101,1235.8101,1235.8101,1499.0
2018-08-27 10:16:00,1236.54,1236.54,1235.27,1235.27,4166.0
2018-08-27 10:17:00,1236.1660000000004,1236.1660000000004,1236.1660000000004,1236.1660000000004,5450.0
2018-08-27 10:18:00,1236.5806,1236.5806,1236.5806,1236.5806,1727.0
2018-08-27 10:19:00,1237.12,1238.0,1237.12,1237.12,6478.0
2018-08-27 10:21:00,1237.3,1237.98,1237.3,1237.84,6316.0
2018-08-27 10:22:00,1237.46,1237.9301,1237.46,1237.46,5217.0
2018-08-27 10:24:00,1237.62,1237.755,1237.62,1237.755,3469.0
2018-08-27 10:25:00,1237.3199,1237.3199,1235.41,1235.645,6623.0
2018-08-27 10:26:00,1235.895,1235.895,1235.895,1235.895,2574.0
2018-08-27 10:27:00,1236.8101,1236.8101,1236.73,1236.73,3680.0
2018-08-27 10:28:00,1236.75,1236.75,1236.75,1236.75,1312.0
2018-08-27 10:29:00,1236.51,1236.9301,1236.51,1236.9301,2934.0
2018-08-27 10:30:00,1236.795,1236.795,1236.795,1236.795,1600.0
2018-08-27 10:31:00,1236.6167,1236.6167,1236.22,1236.22,3896.0
2018-08-27 10:32:00,1236.355,1236.355,1236.355,1236.355,2187.0
2018-08-27 10:33:00,1236.67,1236.8169,1236.67,1236.8169,4216.0
2018-08-27 10:34:00,1237.77,1237.77,1237.36,1237.36,2764.0
2018-08-27 10:35:00,1237.72,1237.72,1237.72,1237.72,2154.0
2018-08-27 10:36:00,1237.1899,1237.1899,1236.35,1236.35,4298.0
2018-08-27 10:37:00,1235.67,1235.67,1235.67,1235.67,2042.0
2018-08-27 10:38:00,1235.6591,1235.6591,1235.34,1235.34,2066.0
2018-08-27 10:39:00,1235.0,1235.24,1234.5,1234.8939,6307.0
2018-08-27 10:40:00,1235.347,1235.64,1235.13,1235.64,2356.0
2018-08-27 10:41:00,1235.04,1235.04,1234.34,1234.34,3935.0
2018-08-27 10:42:00,1233.7,1233.7,1233.7,1233.7,1758.0
2018-08-27 10:43:00,1233.99,1233.99,1233.99,1233.99,1526.0
2018-08-27 10:44:00,1234.54,1235.14,1234.54,1235.14,2408.0
2018-08-27 10:45:00,1235.22,1235.9,1235.22,1235.9,1294.0
2018-08-27 10:46:00,1235.17,1235.17,1235.17,1235.17,2193.0
2018-08-27 10:47:00,1236.15,1236.2,1236.15,1236.15,2936.0
2018-08-27 10:48:00,1235.83,1235.83,1235.83,1235.83,5204.0
2018-08-27 10:49:00,1235.8199,1235.8199,1235.58,1235.7,2922.0
2018-08-27 10:50:00,1235.8101,1235.8101,1235.8101,1235.8101,2064.0
2018-08-27 10:51:00,1235.655,1235.72,1234.62,1234.62,3761.0
2018-08-27 10:52:00,1234.76,1234.76,1234.76,1234.76,1397.0
2018-08-27 10:53:00,1235.2889,1235.2889,1235.2889,1235.2889,1917.0
2018-08-27 10:54:00,1235.63,1235.63,1235.63,1235.63,1258.0
2018-08-27 10:55:00,1236.38,1236.38,1236.38,1236.38,1122.0
2018-08-27 10:57:00,1236.6301,1236.6301,1236.5,1236.5,3650.0
2018-08-27 10:58:00,1236.96,1236.96,1236.96,1236.96,1672.0
2018-08-27 10:59:00,1237.5919,1237.5919,1237.5919,1237.5919,1706.0
2018-08-27 11:00:00,1237.89,1238.27,1237.89,1238.0,5006.0
2018-08-27 11:01:00,1238.54,1238.54,1238.54,1238.54,4273.0
2018-08-27 11:02:00,1237.62,1237.62,1237.62,1237.62,2552.0
2018-08-27 11:03:00,1237.5,1237.5,1237.5,1237.5,1745.0
2018-08-27 11:04:00,1237.1403,1237.26,1237.1403,1237.26,3764.0
2018-08-27 11:05:00,1236.9188,1236.9188,1236.9188,1236.9188,1154.0
2018-08-27 11:06:00,1236.2955,1236.2955,1235.29,1236.01,4168.0
2018-08-27 11:07:00,1235.6672,1235.6672,1235.6672,1235.6672,3665.0
2018-08-27 11:08:00,1235.3051,1235.45,1235.2903,1235.45,3110.0
2018-08-27 11:09:00,1235.6755,1235.6755,1235.6755,1235.6755,1049.0
2018-08-27 11:10:00,1236.98,1236.98,1236.98,1236.98,1097.0
2018-08-27 11:11:00,1236.835,1236.835,1236.835,1236.835,1267.0
2018-08-27 11:12:00,1236.51,1236.51,1236.51,1236.51,892.0
2018-08-27 11:13:00,1236.84,1236.84,1236.84,1236.84,632.0
2018-08-27 11:14:00,1236.8,1237.0,1236.76,1237.0,3105.0
2018-08-27 11:15:00,1236.9059,1236.9059,1236.9059,1236.9059,1024.0
2018-08-27 11:17:00,1236.98,1236.98,1236.78,1236.78,2565.0
2018-08-27 11:20:00,1237.4399,1237.4399,1237.4399,1237.4399,1261.0
2018-08-27 11:21:00,1237.67,1237.67,1237.67,1237.67,944.0
2018-08-27 11:22:00,1237.55,1237.55,1236.4373,1236.4373,2152.0
2018-08-27 11:23:00,1236.5601,1236.5601,1236.5601,1236.5601,1324.0
2018-08-27 11:24:00,1236.5,1236.5,1236.5,1236.5,1016.0
2018-08-27 11:25:00,1236.3,1236.3,1236.3,1236.3,1757.0
2018-08-27 11:26:00,1235.72,1235.847,1235.72,1235.847,1705.0
2018-08-27 11:28:00,1235.725,1235.725,1235.725,1235.725,2550.0
2018-08-27 11:29:00,1235.2201,1235.2201,1235.2201,1235.2201,2118.0
2018-08-27 11:30:00,1235.48,1235.48,1235.48,1235.48,675.0
2018-08-27 11:31:00,1236.0,1236.0,1236.0,1236.0,908.0
2018-08-27 11:32:00,1236.67,1236.67,1236.67,1236.67,1263.0
2018-08-27 11:33:00,1236.41,1236.41,1236.41,1236.41,1180.0
2018-08-27 11:34:00,1236.97,1236.97,1236.8,1236.8,1632.0
2018-08-27 11:35:00,1236.63,1236.6801,1236.63,1236.6801,1781.0
2018-08-27 11:36:00,1236.4399,1236.4399,1236.4399,1236.4399,1373.0
2018-08-27 11:37:00,1236.8914,1236.8914,1236.8914,1236.8914,803.0
2018-08-27 11:38:00,1236.65,1236.65,1236.65,1236.65,1090.0
2018-08-27 11:39:00,1236.17,1236.17,1235.25,1235.25,1470.0
2018-08-27 11:41:00,1236.09,1236.09,1236.09,1236.09,1337.0
2018-08-27 11:42:00,1236.1801,1236.248,1236.1801,1236.248,1146.0
2018-08-27 11:43:00,1236.63,1236.63,1236.63,1236.63,983.0
2018-08-27 11:45:00,1236.875,1237.35,1236.875,1237.35,2654.0
2018-08-27 11:46:00,1237.2,1237.2,1236.9692,1236.9692,574.0
2018-08-27 11:47:00,1236.75,1237.39,1236.75,1237.34,1813.0
2018-08-27 11:48:00,1236.96,1236.96,1236.96,1236.96,905.0
2018-08-27 11:49:00,1236.1,1236.1,1236.1,1236.1,1235.0
2018-08-27 11:51:00,1237.38,1237.38,1237.3199,1237.3199,1172.0
2018-08-27 11:52:00,1237.2,1237.36,1237.2,1237.36,1305.0
2018-08-27 11:53:00,1236.79,1237.04,1236.79,1237.04,1064.0
2018-08-27 11:54:00,1236.6317,1236.785,1236.4399,1236.46,2772.0
2018-08-27 11:55:00,1236.84,1236.84,1236.16,1236.535,1125.0
2018-08-27 11:56:00,1236.4099,1236.4099,1236.299,1236.299,4638.0
2018-08-27 11:57:00,1235.76,1236.3,1235.76,1236.3,4067.0
2018-08-27 11:58:00,1236.7676,1237.0703,1236.7676,1237.0703,798.0
2018-08-27 11:59:00,1236.3199,1236.5941,1236.3199,1236.5941,1569.0
2018-08-27 12:00:00,1236.29,1236.29,1236.28,1236.29,695.0
2018-08-27 12:01:00,1236.3101,1236.3101,1236.3101,1236.3101,1033.0
2018-08-27 12:02:00,1236.0699,1236.0699,1236.0699,1236.0699,541.0
2018-08-27 12:03:00,1235.5507,1235.5507,1235.5453,1235.5453,1705.0
2018-08-27 12:04:00,1236.1653,1236.1653,1235.9447,1235.9447,435.0
2018-08-27 12:05:00,1236.222,1236.88,1236.222,1236.88,1254.0
2018-08-27 12:06:00,1236.55,1236.71,1236.1121,1236.1121,1188.0
2018-08-27 12:07:00,1236.58,1236.8737,1236.58,1236.8737,1795.0
2018-08-27 12:08:00,1237.14,1237.25,1236.8199,1237.25,3720.0
2018-08-27 12:09:00,1236.7806,1236.7806,1236.6,1236.6,2427.0
2018-08-27 12:10:00,1237.0,1237.0,1237.0,1237.0,923.0
2018-08-27 12:11:00,1236.6801,1236.75,1236.34,1236.48,2118.0
2018-08-27 12:12:00,1236.4102,1236.52,1236.4102,1236.4102,1650.0
2018-08-27 12:13:00,1236.5831,1237.0487,1236.5831,1237.0487,2560.0
2018-08-27 12:14:00,1237.17,1237.17,1237.17,1237.17,1222.0
2018-08-27 12:15:00,1237.5746,1237.5746,1237.5746,1237.5746,827.0
2018-08-27 12:16:00,1237.1801,1237.1801,1237.1801,1237.1801,1661.0
2018-08-27 12:17:00,1236.8199,1236.8199,1236.6,1236.6,678.0
2018-08-27 12:18:00,1236.26,1236.6425,1236.26,1236.6425,1037.0
2018-08-27 12:19:00,1236.5,1236.5,1236.5,1236.5,919.0
2018-08-27 12:20:00,1237.0,1237.0,1237.0,1237.0,1099.0
2018-08-27 12:22:00,1237.1899,1237.35,1237.1899,1237.35,2014.0
2018-08-27 12:24:00,1237.5,1238.0,1237.5,1237.97,2331.0
2018-08-27 12:25:00,1238.0699,1238.0699,1237.9,1237.9,840.0
2018-08-27 12:26:00,1237.9,1237.9,1237.9,1237.9,811.0
2018-08-27 12:27:00,1238.0035,1238.36,1238.0035,1238.36,1589.0
2018-08-27 12:28:00,1238.4399,1238.5,1238.3,1238.3101,2713.0
2018-08-27 12:29:00,1238.2814,1238.5863,1237.97,1237.97,1335.0
2018-08-27 12:31:00,1238.0601,1238.23,1238.0559,1238.0559,3190.0
2018-08-27 12:32:00,1238.4,1238.4,1238.4,1238.4,1450.0
2018-08-27 12:33:00,1238.42,1238.42,1238.42,1238.42,1000.0
2018-08-27 12:34:00,1238.39,1238.39,1238.39,1238.39,532.0
2018-08-27 12:35:00,1238.5,1238.5,1238.5,1238.5,595.0
2018-08-27 12:36:00,1238.87,1238.87,1238.87,1238.87,722.0
2018-08-27 12:37:00,1239.0,1239.0,1239.0,1239.0,1357.0
2018-08-27 12:38:00,1239.09,1239.09,1239.0,1239.0,4594.0
2018-08-27 12:39:00,1238.65,1238.65,1238.65,1238.65,1186.0
2018-08-27 12:40:00,1238.5396,1238.5396,1238.5396,1238.5396,1056.0
2018-08-27 12:42:00,1238.9595,1238.9595,1238.9595,1238.9595,953.0
2018-08-27 12:43:00,1238.8499,1238.8499,1238.6453,1238.6453,1753.0
2018-08-27 12:45:00,1238.4399,1238.4399,1238.4399,1238.4399,754.0
2018-08-27 12:46:00,1238.14,1238.14,1237.88,1237.88,1615.0
2018-08-27 12:48:00,1236.8741,1237.4,1236.8741,1237.4,2286.0
2018-08-27 12:49:00,1237.1993,1237.1993,1237.1993,1237.1993,765.0
2018-08-27 12:50:00,1237.11,1237.58,1237.11,1237.58,1597.0
2018-08-27 12:52:00,1237.5551,1237.5551,1237.48,1237.48,1426.0
2018-08-27 12:53:00,1237.64,1237.64,1237.64,1237.64,667.0
2018-08-27 12:54:00,1237.6899,1237.6899,1237.55,1237.55,649.0
2018-08-27 12:55:00,1237.0,1237.0,1237.0,1237.0,1028.0
2018-08-27 12:57:00,1236.8,1236.8,1236.5728,1236.5728,1939.0
2018-08-27 12:58:00,1237.02,1237.37,1237.02,1237.37,2288.0
2018-08-27 12:59:00,1237.5673,1237.5673,1237.52,1237.52,1122.0
2018-08-27 13:01:00,1237.85,1237.85,1237.5179,1237.5179,1234.0
2018-08-27 13:03:00,1237.21,1237.21,1237.21,1237.21,987.0
2018-08-27 13:04:00,1237.7,1237.7,1237.7,1237.7,1105.0
2018-08-27 13:05:00,1237.48,1237.48,1237.48,1237.48,1145.0
2018-08-27 13:06:00,1237.05,1237.05,1237.05,1237.05,370.0
2018-08-27 13:07:00,1237.0605,1237.0605,1237.0605,1237.0605,554.0
2018-08-27 13:10:00,1237.225,1237.4301,1237.165,1237.4301,3352.0
2018-08-27 13:11:00,1237.41,1237.41,1237.41,1237.41,203.0
2018-08-27 13:12:00,1237.8,1237.8,1237.42,1237.42,739.0
2018-08-27 13:13:00,1238.25,1238.53,1238.25,1238.53,1332.0
2018-08-27 13:14:00,1238.59,1238.59,1238.59,1238.59,945.0
2018-08-27 13:16:00,1238.6,1238.6,1238.6,1238.6,766.0
2018-08-27 13:18:00,1239.0,1239.2445,1238.75,1238.75,3012.0
2018-08-27 13:19:00,1238.7113,1238.7113,1238.7113,1238.7113,850.0
2018-08-27 13:21:00,1239.0,1239.03,1239.0,1239.01,1366.0
2018-08-27 13:22:00,1239.36,1239.65,1239.1852,1239.65,1968.0
2018-08-27 13:24:00,1239.4832,1239.4832,1239.4832,1239.4832,793.0
2018-08-27 13:25:00,1239.22,1239.23,1239.22,1239.23,1459.0
2018-08-27 13:26:00,1239.325,1239.33,1239.15,1239.15,2550.0
2018-08-27 13:27:00,1239.075,1239.075,1238.9893,1238.9893,644.0
2018-08-27 13:28:00,1238.489,1238.489,1238.489,1238.489,1088.0
2018-08-27 13:29:00,1238.4468,1238.4468,1238.4154,1238.4154,928.0
2018-08-27 13:30:00,1238.4399,1238.66,1238.4399,1238.66,504.0
2018-08-27 13:31:00,1238.66,1238.66,1238.5699,1238.5699,1545.0
2018-08-27 13:32:00,1238.2725,1238.2725,1238.23,1238.23,1827.0
2018-08-27 13:33:00,1238.085,1238.085,1238.085,1238.085,556.0
2018-08-27 13:35:00,1237.71,1237.71,1237.71,1237.71,670.0
2018-08-27 13:36:00,1238.0,1238.0,1238.0,1238.0,597.0
2018-08-27 13:37:00,1238.24,1238.24,1237.87,1238.16,1746.0
2018-08-27 13:38:00,1238.54,1238.54,1238.54,1238.54,1085.0
2018-08-27 13:39:00,1237.79,1237.79,1237.79,1237.79,508.0
