date,5. volume,4. close,2. high,1. open,3. low
2018-02-21 15:00:00,7541.0,35.825,35.825,35.825,35.8
2018-02-21 15:15:00,26555.0,35.8,35.825,35.8,35.8
2018-02-21 15:30:00,107913.0,35.8,35.825,35.8,35.75
2018-02-21 15:45:00,80946.0,35.75,35.8,35.8,35.75
2018-02-21 16:00:00,324647.0,35.8,35.8,35.75,35.725
2018-02-22 09:30:00,6212.0,35.75,35.75,35.75,35.75
2018-02-22 09:45:00,112236.0,35.775,35.8,35.8,35.75
2018-02-22 10:00:00,55964.0,35.775,35.8,35.775,35.775
2018-02-22 10:15:00,34468.0,35.775,35.8,35.775,35.75
2018-02-22 10:30:00,20250.0,35.775,35.775,35.775,35.75
2018-02-22 10:45:00,19576.0,35.775,35.775,35.775,35.75
2018-02-22 11:00:00,8500.0,35.75,35.8,35.775,35.75
2018-02-22 11:15:00,19000.0,35.75,35.8,35.775,35.75
2018-02-22 11:30:00,7900.0,35.775,35.775,35.775,35.75
2018-02-22 11:45:00,103414.0,35.775,35.8,35.775,35.75
2018-02-22 12:00:00,64102.0,35.775,35.775,35.775,35.75
2018-02-22 12:15:00,206525.0,35.75,35.775,35.775,35.75
2018-02-22 12:30:00,10950.0,35.775,35.8,35.75,35.75
2018-02-22 12:45:00,7604.0,35.775,35.775,35.75,35.75
2018-02-22 13:00:00,6231.0,35.775,35.775,35.75,35.75
2018-02-22 13:15:00,7685.0,35.75,35.775,35.75,35.75
2018-02-22 13:30:00,6151.0,35.75,35.775,35.75,35.75
2018-02-22 13:45:00,15168.0,35.75,35.775,35.775,35.75
2018-02-22 14:00:00,323756.0,35.75,35.7842,35.75,35.75
2018-02-22 14:15:00,12422.0,35.775,35.775,35.75,35.75
2018-02-22 14:30:00,38807.0,35.75,35.775,35.775,35.75
2018-02-22 14:45:00,7764.0,35.75,35.775,35.775,35.75
2018-02-22 15:00:00,12177.0,35.75,35.775,35.775,35.75
2018-02-22 15:15:00,11310.0,35.775,35.775,35.775,35.75
2018-02-22 15:30:00,284646.0,35.75,35.775,35.75,35.75
2018-02-22 15:45:00,27995.0,35.775,35.775,35.75,35.75
2018-02-22 16:00:00,269130.0,35.75,35.775,35.75,35.7
2018-02-23 09:30:00,24334.0,35.85,35.85,35.85,35.85
2018-02-23 09:45:00,237507.0,35.9,35.9,35.85,35.85
2018-02-23 10:00:00,235868.0,35.875,35.9,35.875,35.85
2018-02-23 10:15:00,27086.0,35.875,35.875,35.875,35.85
2018-02-23 10:30:00,5968.0,35.85,35.9,35.875,35.85
2018-02-23 10:45:00,58163.0,35.875,35.9,35.875,35.85
2018-02-23 11:00:00,11060.0,35.875,35.9,35.875,35.85
2018-02-23 11:15:00,22705.0,35.875,35.9,35.875,35.85
2018-02-23 11:30:00,67963.0,35.9,35.9,35.875,35.875
2018-02-23 11:45:00,13303.0,35.9,35.9,35.875,35.86
2018-02-23 12:00:00,10356.0,35.869,35.9,35.9,35.85
2018-02-23 12:15:00,213430.0,35.875,35.9,35.875,35.85
2018-02-23 12:30:00,33905.0,35.85,35.9,35.86,35.85
2018-02-23 12:45:00,3396.0,35.9,35.9,35.875,35.85
2018-02-23 13:00:00,8990.0,35.9,35.9,35.875,35.85
2018-02-23 13:15:00,7700.0,35.9,35.9,35.9,35.85
2018-02-23 13:30:00,13394.0,35.9,35.9,35.85,35.85
2018-02-23 13:45:00,6867.0,35.9,35.9,35.875,35.85
2018-02-23 14:00:00,4947.0,35.875,35.9,35.875,35.875
2018-02-23 14:15:00,11572.0,35.875,35.9,35.9,35.85
2018-02-23 14:30:00,10860.0,35.875,35.9,35.875,35.85
2018-02-23 14:45:00,24600.0,35.875,35.9,35.9,35.85
2018-02-23 15:00:00,20941.0,35.875,35.9,35.875,35.85
2018-02-23 15:15:00,16370.0,35.875,35.9,35.875,35.85
2018-02-23 15:30:00,57794.0,35.875,35.9,35.875,35.85
2018-02-23 15:45:00,35189.0,35.875,35.9,35.875,35.85
2018-02-23 16:00:00,276413.0,35.9,35.9,35.875,35.85
2018-02-26 09:30:00,8414.0,35.85,35.85,35.85,35.85
2018-02-26 09:45:00,138243.0,35.875,35.9,35.875,35.85
2018-02-26 10:00:00,13475.0,35.875,35.9,35.875,35.85
2018-02-26 10:15:00,15602.0,35.875,35.9,35.875,35.85
2018-02-26 10:30:00,5700.0,35.875,35.875,35.875,35.875
2018-02-26 10:45:00,306252.0,35.9,35.9,35.875,35.85
2018-02-26 11:00:00,30676.0,35.9,35.9,35.875,35.875
2018-02-26 11:15:00,15600.0,35.875,35.9,35.875,35.875
2018-02-26 11:30:00,17695.0,35.9,35.9,35.9,35.85
2018-02-26 11:45:00,6630.0,35.9,35.9,35.875,35.875
2018-02-26 12:00:00,5100.0,35.9,35.9,35.875,35.875
2018-02-26 12:15:00,6800.0,35.9,35.9,35.875,35.875
2018-02-26 12:30:00,18578.0,35.875,35.9,35.875,35.875
2018-02-26 12:45:00,12400.0,35.9,35.9,35.9,35.875
2018-02-26 13:00:00,144360.0,35.875,35.9,35.9,35.85
2018-02-26 13:15:00,234583.0,35.9,35.9,35.875,35.85
2018-02-26 13:30:00,23100.0,35.9,35.9,35.9,35.85
2018-02-26 13:45:00,13853.0,35.86,35.9,35.875,35.86
2018-02-26 14:00:00,26479.0,35.875,35.9,35.875,35.875
2018-02-26 14:15:00,16245.0,35.875,35.9,35.875,35.865
2018-02-26 14:30:00,17573.0,35.875,35.9,35.875,35.87
2018-02-26 14:45:00,14200.0,35.875,35.9,35.875,35.875
2018-02-26 15:00:00,16268.0,35.9,35.9,35.9,35.85
2018-02-26 15:15:00,22501.0,35.875,35.9,35.875,35.875
2018-02-26 15:30:00,26333.0,35.9,35.9,35.9,35.85
2018-02-26 15:45:00,28872.0,35.9,35.9,35.875,35.875
2018-02-26 16:00:00,319826.0,35.9,35.9,35.875,35.85
2018-02-27 09:30:00,4898.0,35.9,35.9,35.9,35.9
2018-02-27 09:45:00,103884.0,35.875,35.9,35.9,35.85
2018-02-27 10:00:00,26810.0,35.875,35.9,35.9,35.875
2018-02-27 10:15:00,15487.0,35.875,35.9,35.875,35.85
2018-02-27 10:30:00,4373.0,35.875,35.9,35.875,35.875
2018-02-27 10:45:00,4959.0,35.9,35.9,35.875,35.875
2018-02-27 11:00:00,10000.0,35.875,35.9,35.875,35.875
2018-02-27 11:15:00,4400.0,35.9,35.9,35.9,35.875
2018-02-27 11:30:00,5700.0,35.875,35.9,35.875,35.875
2018-02-27 11:45:00,5202.0,35.875,35.9,35.875,35.875
2018-02-27 12:00:00,7256.0,35.875,35.9,35.9,35.85
2018-02-27 12:15:00,24197.0,35.875,35.9,35.9,35.8721
2018-02-27 12:30:00,3877.0,35.875,35.9,35.875,35.85
2018-02-27 12:45:00,5445.0,35.875,35.9,35.9,35.875
2018-02-27 13:00:00,7109.0,35.9,35.9,35.9,35.869
2018-02-27 13:15:00,12493.0,35.9,35.9,35.9,35.875
2018-02-27 13:30:00,15406.0,35.9,35.9,35.875,35.855
2018-02-27 13:45:00,8305.0,35.9,35.9,35.875,35.875
2018-02-27 14:00:00,5948.0,35.9,35.9,35.9,35.875
2018-02-27 14:15:00,6353.0,35.875,35.9,35.875,35.869
2018-02-27 14:30:00,7516.0,35.875,35.9,35.875,35.875
2018-02-27 14:45:00,7804.0,35.875,35.9,35.875,35.868
2018-02-27 15:00:00,7219.0,35.875,35.9,35.875,35.85
2018-02-27 15:15:00,7500.0,35.875,35.9,35.875,35.875
2018-02-27 15:30:00,9536.0,35.9,35.9,35.9,35.85
2018-02-27 15:45:00,13946.0,35.875,35.9,35.9,35.8624
2018-02-27 16:00:00,162799.0,35.875,35.9,35.875,35.85
2018-02-28 09:30:00,18939.0,35.85,35.85,35.85,35.85
2018-02-28 09:45:00,36031.0,35.85,35.9,35.85,35.85
2018-02-28 10:00:00,23861.0,35.85,35.875,35.875,35.85
2018-02-28 10:15:00,84308.0,35.875,35.9,35.85,35.85
2018-02-28 10:30:00,90014.0,35.875,35.875,35.875,35.85
2018-02-28 10:45:00,81750.0,35.85,35.875,35.875,35.85
2018-02-28 11:00:00,13970.0,35.85,35.875,35.875,35.85
2018-02-28 11:15:00,9127.0,35.85,35.875,35.875,35.85
2018-02-28 11:30:00,4200.0,35.85,35.875,35.875,35.85
2018-02-28 11:45:00,34400.0,35.875,35.875,35.85,35.85
2018-02-28 12:00:00,67105.0,35.85,35.875,35.85,35.85
2018-02-28 12:15:00,9099.0,35.875,35.875,35.85,35.85
2018-02-28 12:30:00,7493.0,35.85,35.875,35.85,35.85
2018-02-28 12:45:00,50029.0,35.875,35.875,35.85,35.85
2018-02-28 13:00:00,11043.0,35.875,35.875,35.875,35.875
2018-02-28 13:15:00,23600.0,35.85,35.875,35.85,35.85
2018-02-28 13:30:00,5400.0,35.875,35.875,35.875,35.85
2018-02-28 13:45:00,11700.0,35.875,35.875,35.875,35.85
2018-02-28 14:00:00,13554.0,35.8811,35.8811,35.85,35.85
2018-02-28 14:15:00,15344.0,35.875,35.9,35.85,35.85
2018-02-28 14:30:00,42134.0,35.875,35.875,35.875,35.85
2018-02-28 14:45:00,35051.0,35.85,35.89,35.85,35.85
2018-02-28 15:00:00,28901.0,35.875,35.8991,35.875,35.85
2018-02-28 15:15:00,17997.0,35.875,35.875,35.875,35.85
2018-02-28 15:30:00,40400.0,35.875,35.875,35.875,35.85
2018-02-28 15:45:00,59395.0,35.875,35.875,35.875,35.85
2018-02-28 16:00:00,306820.0,35.9,35.9,35.875,35.85
