date,1. open,2. high,3. low,4. close,5. volume
2018-08-27 09:30:00,175.85,176.2,175.8,176.2,482548.0
2018-08-27 09:31:00,176.1238,176.1238,175.94,175.94,100456.0
2018-08-27 09:32:00,175.975,176.32,175.975,176.09,103751.0
2018-08-27 09:33:00,176.115,176.3,176.115,176.1239,72659.0
2018-08-27 09:34:00,176.12,176.45,176.12,176.4489,110988.0
2018-08-27 09:35:00,176.5,176.85,176.4504,176.85,207783.0
2018-08-27 09:36:00,176.82,176.845,176.52,176.55,181272.0
2018-08-27 09:37:00,176.55,176.64,176.35,176.35,121210.0
2018-08-27 09:38:00,176.25,176.3,176.08,176.23,154597.0
2018-08-27 09:39:00,176.1799,176.1799,175.94,176.07,97607.0
2018-08-27 09:40:00,176.07,176.365,176.05,176.31,69692.0
2018-08-27 09:41:00,176.32,176.59,176.32,176.45,99616.0
2018-08-27 09:42:00,176.45,176.66,176.45,176.63,74886.0
2018-08-27 09:43:00,176.67,176.67,176.4646,176.4646,59273.0
2018-08-27 09:44:00,176.4581,176.62,176.3846,176.5801,58677.0
2018-08-27 09:45:00,176.55,176.79,176.5188,176.67,73341.0
2018-08-27 09:46:00,176.67,176.7,176.61,176.67,54393.0
2018-08-27 09:47:00,176.75,177.11,176.74,177.07,204354.0
2018-08-27 09:48:00,177.15,177.46,177.142,177.46,173542.0
2018-08-27 09:49:00,177.41,177.41,177.07,177.17,162414.0
2018-08-27 09:50:00,177.2312,177.2312,177.0,177.045,60305.0
2018-08-27 09:51:00,177.09,177.24,177.05,177.14,75517.0
2018-08-27 09:52:00,177.11,177.3,177.1,177.2189,44128.0
2018-08-27 09:53:00,177.2001,177.46,177.17,177.42,70592.0
2018-08-27 09:54:00,177.42,177.55,177.28,177.55,110215.0
2018-08-27 09:55:00,177.54,177.62,177.41,177.41,111958.0
2018-08-27 09:56:00,177.419,177.425,177.23,177.23,59858.0
2018-08-27 09:57:00,177.27,177.29,177.2061,177.25,41815.0
2018-08-27 09:58:00,177.26,177.47,177.26,177.45,96181.0
2018-08-27 09:59:00,177.48,177.56,177.36,177.5285,68527.0
2018-08-27 10:00:00,177.57,177.83,177.57,177.74,110521.0
2018-08-27 10:01:00,177.73,177.89,177.73,177.7854,120401.0
2018-08-27 10:02:00,177.79,177.91,177.74,177.85,96666.0
2018-08-27 10:03:00,177.8501,177.93,177.82,177.93,74679.0
2018-08-27 10:04:00,177.93,177.95,177.8,177.8,70315.0
2018-08-27 10:05:00,177.7624,177.7624,177.64,177.73,66858.0
2018-08-27 10:06:00,177.76,177.84,177.76,177.82,72811.0
2018-08-27 10:07:00,177.86,177.94,177.83,177.9,81918.0
2018-08-27 10:08:00,177.89,177.92,177.7003,177.7299,84908.0
2018-08-27 10:09:00,177.74,177.9,177.7271,177.9,76186.0
2018-08-27 10:10:00,177.9128,178.13,177.9128,178.1,167118.0
2018-08-27 10:11:00,178.12,178.205,178.1037,178.12,91379.0
2018-08-27 10:12:00,178.09,178.165,178.08,178.13,77493.0
2018-08-27 10:13:00,178.11,178.1396,178.0,178.13,40745.0
2018-08-27 10:14:00,178.0952,178.115,178.0,178.06099999999995,57924.0
2018-08-27 10:15:00,178.04,178.05,177.98,177.98,55677.0
2018-08-27 10:16:00,177.975,178.11,177.975,178.0399,47946.0
2018-08-27 10:17:00,178.04,178.05,177.98,178.0052,57746.0
2018-08-27 10:18:00,178.01,178.12,178.01,178.12,37647.0
2018-08-27 10:19:00,178.1246,178.4,178.1246,178.2819,99872.0
2018-08-27 10:20:00,178.35,178.4117,178.3,178.33,73412.0
2018-08-27 10:21:00,178.27,178.27,178.09,178.16,60899.0
2018-08-27 10:22:00,178.16,178.16,178.0301,178.09,47010.0
2018-08-27 10:23:00,178.13,178.135,178.01,178.01,40479.0
2018-08-27 10:24:00,178.07,178.32,178.07,178.32,63831.0
2018-08-27 10:25:00,178.35,178.44,178.16,178.23,63912.0
2018-08-27 10:26:00,178.2,178.245,178.1667,178.195,34199.0
2018-08-27 10:27:00,178.24,178.35,178.24,178.28,29383.0
2018-08-27 10:28:00,178.2667,178.2667,178.075,178.08,55422.0
2018-08-27 10:29:00,178.0865,178.09,178.00099999999995,178.08599999999996,56890.0
2018-08-27 10:30:00,178.03,178.17,178.0,178.17,53768.0
2018-08-27 10:31:00,178.15,178.15,178.03,178.11,26970.0
2018-08-27 10:32:00,178.13,178.22,178.13,178.22,44804.0
2018-08-27 10:33:00,178.21,178.31,178.18,178.3,45703.0
2018-08-27 10:34:00,178.32,178.41,178.25,178.3,50321.0
2018-08-27 10:35:00,178.3,178.39,178.195,178.195,29407.0
2018-08-27 10:36:00,178.21,178.22,178.1,178.16,42240.0
2018-08-27 10:37:00,178.1435,178.26,178.1435,178.26,36320.0
2018-08-27 10:38:00,178.267,178.4,178.26,178.3872,77492.0
2018-08-27 10:39:00,178.38,178.39,178.1901,178.3,44865.0
2018-08-27 10:40:00,178.33,178.57,178.33,178.57,90281.0
2018-08-27 10:41:00,178.545,178.545,178.46,178.49,36116.0
2018-08-27 10:42:00,178.5,178.52,178.435,178.435,35594.0
2018-08-27 10:43:00,178.41,178.45,178.41,178.43,47348.0
2018-08-27 10:44:00,178.44400000000005,178.525,178.4299,178.5134,44864.0
2018-08-27 10:45:00,178.53,178.65,178.52,178.64,52733.0
2018-08-27 10:46:00,178.6367,178.6367,178.5,178.52,32563.0
2018-08-27 10:47:00,178.55,178.5509,178.3397,178.37,42202.0
2018-08-27 10:48:00,178.3699,178.3699,178.15,178.15,61420.0
2018-08-27 10:49:00,178.13,178.13,177.9585,177.9585,131873.0
2018-08-27 10:50:00,177.9,178.02,177.9,178.02,63709.0
2018-08-27 10:51:00,177.99,177.99,177.79,177.95,100094.0
2018-08-27 10:52:00,177.98,178.02,177.98,177.99,43067.0
2018-08-27 10:53:00,177.96,177.96,177.76,177.8201,49533.0
2018-08-27 10:54:00,177.8602,177.9,177.82,177.88,28522.0
2018-08-27 10:55:00,177.8994,177.9543,177.89,177.9543,35422.0
2018-08-27 10:56:00,177.99,178.02,177.975,177.99,35613.0
2018-08-27 10:57:00,177.98,177.98,177.92,177.925,31827.0
2018-08-27 10:58:00,177.92,177.9598,177.76,177.83,51276.0
2018-08-27 10:59:00,177.86,177.95,177.86,177.93,33467.0
2018-08-27 11:00:00,177.97,178.0,177.93,177.97,39618.0
2018-08-27 11:01:00,177.98,178.1,177.98,177.985,42409.0
2018-08-27 11:02:00,177.9331,177.96,177.81,177.81,43169.0
2018-08-27 11:03:00,177.83,177.9,177.83,177.8599,26466.0
2018-08-27 11:04:00,177.86,177.86,177.67,177.68,59570.0
2018-08-27 11:05:00,177.705,177.705,177.5631,177.5631,86807.0
2018-08-27 11:06:00,177.51,177.51,177.46,177.46,66384.0
2018-08-27 11:07:00,177.5,177.5736,177.5,177.53,31435.0
2018-08-27 11:08:00,177.55,177.585,177.5303,177.57,27368.0
2018-08-27 11:09:00,177.58,177.68,177.58,177.6733,38543.0
2018-08-27 11:10:00,177.69,177.82,177.69,177.77,52938.0
2018-08-27 11:11:00,177.7831,177.83,177.76,177.76,28966.0
2018-08-27 11:12:00,177.81,177.81,177.7,177.75,24908.0
2018-08-27 11:13:00,177.7319,177.76,177.683,177.71,38541.0
2018-08-27 11:14:00,177.68,177.75,177.66,177.75,28015.0
2018-08-27 11:15:00,177.725,177.725,177.6152,177.6152,53451.0
2018-08-27 11:16:00,177.58,177.59,177.48,177.525,44471.0
2018-08-27 11:17:00,177.52,177.55,177.52,177.54,25848.0
2018-08-27 11:18:00,177.55,177.65,177.535,177.65,29144.0
2018-08-27 11:19:00,177.6999,177.74,177.66,177.66,26304.0
2018-08-27 11:20:00,177.71,177.71,177.58,177.58,23386.0
2018-08-27 11:21:00,177.59,177.59,177.5,177.54,38182.0
2018-08-27 11:22:00,177.5,177.5,177.23,177.34,117353.0
2018-08-27 11:23:00,177.3477,177.3802,177.3,177.33,27195.0
